date,open,high,low,close,volume,dividend,split
2012-12-19,23921.0,23921.0,23921.0,23921.0,2423106,0,1
2012-12-22,24877.0,24877.0,24520.0,24874.0,6946676,0,1
2012-12-23,25868.0,25868.0,25868.0,25868.0,2232034,0,1
2012-12-24,26902.0,26902.0,26888.0,26902.0,1731463,0,1
2012-12-25,27700.0,27700.0,26531.0,27132.0,2469041,0,1
2012-12-26,26350.0,28100.0,26350.0,27720.0,1285819,0,1
2012-12-29,28000.0,28000.0,26614.0,27021.0,1050753,0,1
2012-12-30,26770.0,26770.0,25953.0,26120.0,1414564,0,1
2012-12-31,26210.0,26999.0,26210.0,26785.0,1230579,0,1
2013-01-01,26820.0,27250.0,26500.0,26907.0,1408746,0,1
2013-01-02,27170.0,27250.0,26400.0,26783.0,517801,0,1
2013-01-06,26010.0,26500.0,25866.0,26642.0,240624,0,1
2013-01-07,25721.0,27299.0,25720.0,26503.0,483465,0,1
2013-01-08,27530.0,27530.0,26901.0,26590.0,134702,0,1
2013-01-09,27499.0,27550.0,27000.0,26993.0,556819,0,1
2013-01-13,27549.0,27990.0,27419.0,27164.0,258680,0,1
2013-01-14,27845.0,28100.0,27499.0,27355.0,369120,0,1
2013-01-15,27701.0,28200.0,27500.0,27442.0,168811,0,1
2013-01-16,27503.0,28200.0,27400.0,27600.0,463032,0,1
2013-01-19,28000.0,28000.0,27000.0,27591.0,300102,0,1
2013-01-20,27900.0,27900.0,27501.0,27592.0,141564,0,1
2013-01-21,27549.0,27549.0,26568.0,27348.0,401669,0,1
2013-01-22,27490.0,27490.0,26255.0,26532.0,821838,0,1
2013-01-23,26310.0,27593.0,26310.0,26870.0,436026,0,1
2013-01-26,27944.0,27944.0,27001.0,27307.0,629576,0,1
2013-01-27,27650.0,27650.0,26215.0,26506.0,845556,0,1
2013-01-28,25800.0,27000.0,25800.0,26522.0,57857,0,1
2013-01-30,25811.0,26690.0,25811.0,26449.0,172593,0,1
2013-02-02,26300.0,26890.0,26300.0,26617.0,2145172,0,1
2013-02-03,26630.0,27000.0,26630.0,26662.0,136654,0,1
2013-02-04,26630.0,27040.0,25600.0,26640.0,142437,0,1
2013-02-05,26980.0,26980.0,26455.0,26639.0,45384,0,1
2013-02-06,26880.0,27704.0,26880.0,26928.0,460139,0,1
2013-02-09,27202.0,27990.0,27022.0,26963.0,95075,0,1
2013-02-11,26930.0,27600.0,26928.0,26982.0,76583,0,1
2013-02-12,27200.0,27207.0,26931.0,26988.0,155350,0,1
2013-02-13,26502.0,27000.0,26501.0,26949.0,277234,0,1
2013-02-16,26000.0,26889.0,26000.0,26888.0,168332,0,1
2013-02-17,26601.0,27189.0,26580.0,26900.0,488426,0,1
2013-02-18,27300.0,27300.0,26805.0,26986.0,759385,0,1
2013-02-19,27200.0,27200.0,26870.0,26992.0,217900,0,1
2013-02-20,27192.0,27960.0,26912.0,27192.0,450171,0,1
2013-02-23,27930.0,27950.0,27150.0,27197.0,33702,0,1
2013-02-24,27290.0,27290.0,26110.0,26472.0,1188585,0,1
2013-02-25,26559.0,26559.0,25414.0,25588.0,1669955,0,1
2013-02-26,25400.0,26400.0,24600.0,25044.0,1401999,0,1
2013-02-27,24690.0,26045.0,24690.0,24893.0,9319970,0,1
2013-03-02,25888.0,25888.0,25888.0,25493.0,661248,0,1
2013-03-03,26512.0,26512.0,25980.0,26435.0,2200323,0,1
2013-03-04,26990.0,26990.0,26000.0,26173.0,1087189,0,1
2013-03-05,25802.0,25802.0,25128.0,25964.0,288654,0,1
2013-03-06,25994.0,26499.0,25001.0,26031.0,430665,0,1
2013-03-09,25990.0,25990.0,24990.0,25588.0,474722,0,1
2013-03-10,25749.0,26398.0,24920.0,25605.0,256430,0,1
2013-03-11,25100.0,25700.0,24712.0,25403.0,311464,0,1
2013-03-12,25250.0,25500.0,24757.0,25385.0,152105,0,1
2013-03-13,25458.0,26000.0,25458.0,25554.0,445462,0,1
2013-03-16,25200.0,25200.0,24708.0,25431.0,185377,0,1
2013-03-17,24849.0,24849.0,24700.0,25321.0,177525,0,1
2013-03-18,24510.0,26333.0,24510.0,25969.0,1454029,0,1
2013-03-25,26600.0,27007.0,26500.0,26992.0,4932686,0,1
2013-03-26,27800.0,27800.0,26500.0,27040.0,1284026,0,1
2013-03-27,27000.0,27000.0,26300.0,26990.0,136723,0,1
2013-03-30,26300.0,26400.0,25911.0,26641.0,379952,0,1
2013-03-31,26250.0,27000.0,26250.0,26685.0,216176,0,1
2013-04-03,26300.0,26499.0,26000.0,26602.0,156862,0,1
2013-04-06,26200.0,26200.0,25700.0,26515.0,134438,0,1
2013-04-07,25601.0,26150.0,25540.0,26434.0,127291,0,1
2013-04-08,25600.0,26400.0,25600.0,26002.0,4119484,0,1
2013-04-09,26439.0,26439.0,25900.0,26058.0,763025,0,1
2013-04-10,26000.0,26060.0,25716.0,26019.0,547985,0,1
2013-04-13,26000.0,26490.0,25702.0,26027.0,2303965,0,1
2013-04-15,25902.0,26477.0,25600.0,26039.0,3039486,0,1
2013-04-16,26000.0,26176.0,25999.0,26038.0,330205,0,1
2013-04-17,26000.0,26140.0,26000.0,26020.0,839776,0,1
2013-04-20,26100.0,26260.0,25210.0,25956.0,1448999,0,1
2013-04-21,25301.0,26250.0,25301.0,25948.0,532143,0,1
2013-04-22,25410.0,26985.0,25410.0,26609.0,753671,0,1
2013-04-23,27500.0,27673.0,27012.0,27633.0,1844824,0,1
2013-04-24,26804.0,27580.0,26804.0,27380.0,507590,0,1
2013-04-27,27600.0,27600.0,26651.0,26969.0,689581,0,1
2013-04-28,26666.0,26886.0,26600.0,26875.0,374194,0,1
2013-04-29,26410.0,27500.0,26410.0,27044.0,602863,0,1
2013-04-30,27499.0,27499.0,27003.0,27111.0,515429,0,1
2013-05-01,27490.0,27490.0,27100.0,27174.0,586897,0,1
2013-05-04,27115.0,28260.0,27115.0,28023.0,1882977,0,1
2013-05-05,29143.0,29143.0,27501.0,28878.0,1461361,0,1
2013-05-06,28503.0,29297.0,28220.0,28752.0,350931,0,1
2013-05-07,28490.0,28490.0,27700.0,28636.0,164602,0,1
2013-05-08,28490.0,28490.0,27492.0,28309.0,460233,0,1
2013-05-11,27600.0,28795.0,27600.0,28265.0,482146,0,1
2013-05-12,0.0,0.0,0.0,28265.0,0,0,1
2013-05-13,0.0,0.0,0.0,28265.0,0,0,1
2013-05-14,27990.0,27990.0,27135.0,28164.0,98339,0,1
2013-05-15,27135.0,27500.0,27040.0,27698.0,457961,0,1
2013-05-18,26591.0,26591.0,26591.0,27694.0,3783,0,1
2013-05-19,26587.0,26776.0,26587.0,27027.0,666486,0,1
2013-05-20,25946.0,26980.0,25946.0,27004.0,127809,0,1
2013-05-21,26995.0,26995.0,26101.0,26856.0,192486,0,1
2013-05-22,25782.0,26198.0,25782.0,26726.0,149049,0,1
2013-05-25,26300.0,26959.0,26300.0,26731.0,216292,0,1
2013-05-26,26700.0,26995.0,26207.0,26709.0,91448,0,1
2013-05-27,26500.0,26500.0,25650.0,26601.0,137828,0,1
2013-05-28,26000.0,26330.0,25673.0,26506.0,214638,0,1
2013-05-29,26243.0,27250.0,26000.0,26622.0,383882,0,1
2013-06-01,27400.0,27487.0,26339.0,26667.0,164395,0,1
2013-06-02,26910.0,27399.0,26550.0,26710.0,96709,0,1
2013-06-03,27380.0,27380.0,26950.0,26819.0,362344,0,1
2013-06-08,26701.0,26701.0,26000.0,26728.0,150386,0,1
2013-06-09,27797.0,27797.0,27220.0,27797.0,1416105,0,1
2013-06-10,28750.0,28750.0,27900.0,27988.0,566371,0,1
2013-06-11,28500.0,29107.0,28300.0,28557.0,757372,0,1
2013-06-12,28511.0,29099.0,28511.0,29028.0,1124881,0,1
2013-06-15,29450.0,30189.0,29450.0,30133.0,1381685,0,1
2013-06-16,31338.0,31338.0,30200.0,31285.0,1382395,0,1
2013-06-17,31200.0,32000.0,30313.0,31353.0,615321,0,1
2013-06-18,32090.0,32510.0,31400.0,31705.0,499418,0,1
2013-06-19,31500.0,31500.0,30502.0,31604.0,199786,0,1
2013-06-22,32000.0,32000.0,30600.0,31363.0,303039,0,1
2013-06-23,30600.0,30800.0,30352.0,31205.0,198987,0,1
2013-06-25,31290.0,31290.0,30382.0,31062.0,2331379,0,1
2013-06-26,31290.0,31800.0,30401.0,31091.0,1042775,0,1
2013-06-29,31999.0,32334.0,31210.0,32215.0,1900841,0,1
2013-06-30,0.0,0.0,0.0,32215.0,0,0,1
2013-07-01,0.0,0.0,0.0,32215.0,0,0,1
2013-07-02,0.0,0.0,0.0,32215.0,0,0,1
2013-07-03,0.0,0.0,0.0,27215.0,0,0,1
2013-07-06,0.0,0.0,0.0,27215.0,0,0,1
2013-07-07,29005.0,30165.0,29005.0,29618.0,664058,0,1
2013-07-08,30802.0,30802.0,29750.0,30644.0,1113466,0,1
2013-07-09,30999.0,31050.0,30201.0,30661.0,240172,0,1
2013-07-10,30990.0,31887.0,30860.0,31207.0,720993,0,1
2013-07-13,31001.0,31795.0,29960.0,31053.0,143656,0,1
2013-07-14,30000.0,30005.0,29851.0,31008.0,41908,0,1
2013-07-15,29900.0,30590.0,29900.0,30739.0,295846,0,1
2013-07-16,30900.0,30990.0,29922.0,30873.0,3633365,0,1
2013-07-17,31000.0,31500.0,30602.0,30893.0,308086,0,1
2013-07-20,31500.0,32128.0,31100.0,31458.0,626940,0,1
2013-07-21,32716.0,32716.0,30900.0,31417.0,909152,0,1
2013-07-22,31100.0,32673.0,31100.0,32642.0,1684174,0,1
2013-07-23,0.0,0.0,0.0,32642.0,0,0,1
2013-07-24,0.0,0.0,0.0,32642.0,0,0,1
2013-07-27,0.0,0.0,0.0,32642.0,0,0,1
2013-07-28,36000.0,36000.0,35850.0,35987.0,1437095,0,1
2013-07-29,36900.0,37426.0,36300.0,37240.0,1041457,0,1
2013-07-31,38500.0,38727.0,37263.0,38440.0,1579030,0,1
2013-08-03,38900.0,38900.0,36920.0,37616.0,804072,0,1
2013-08-04,36905.0,37270.0,36112.0,37224.0,452909,0,1
2013-08-05,37400.0,37700.0,36500.0,37142.0,274897,0,1
2013-08-06,37150.0,38000.0,37000.0,37254.0,404366,0,1
2013-08-07,38430.0,38744.0,38000.0,38633.0,1168846,0,1
2013-08-11,39120.0,39120.0,38020.0,38587.0,127946,0,1
2013-08-12,38000.0,38700.0,37761.0,38522.0,136335,0,1
2013-08-13,37924.0,38000.0,36982.0,37690.0,775278,0,1
2013-08-14,37900.0,37990.0,36810.0,37538.0,291227,0,1
2013-08-17,37100.0,37900.0,37100.0,37546.0,303149,0,1
2013-08-18,37252.0,37600.0,37110.0,37507.0,341381,0,1
2013-08-19,37599.0,37599.0,37306.0,37495.0,207261,0,1
2013-08-20,37900.0,37900.0,36815.0,37356.0,312532,0,1
2013-08-21,37200.0,37279.0,36818.0,37325.0,118324,0,1
2013-08-24,37799.0,37799.0,36810.0,37229.0,319543,0,1
2013-08-25,36811.0,36900.0,36276.0,37105.0,198056,0,1
2013-08-26,36700.0,37000.0,36000.0,37089.0,53400,0,1
2013-08-27,36605.0,37200.0,36535.0,37007.0,281861,0,1
2013-08-28,35700.0,36000.0,35600.0,36529.0,380715,0,1
2013-08-31,35900.0,37894.0,35850.0,36553.0,126481,0,1
2013-09-01,36250.0,37490.0,36000.0,36649.0,373657,0,1
2013-09-03,36602.0,37000.0,36460.0,36646.0,45768,0,1
2013-09-04,35650.0,35690.0,35311.0,36472.0,178318,0,1
2013-09-07,35190.0,35400.0,35190.0,36382.0,82973,0,1
2013-09-08,35400.0,36400.0,35400.0,36355.0,81512,0,1
2013-09-09,37000.0,37000.0,36400.0,36357.0,27183,0,1
2013-09-10,37050.0,37800.0,37050.0,36858.0,422797,0,1
2013-09-11,37999.0,37999.0,37300.0,36891.0,52733,0,1
2013-09-14,37980.0,37980.0,36904.0,36918.0,148848,0,1
2013-09-15,37311.0,37390.0,37001.0,36929.0,86684,0,1
2013-09-16,37590.0,37590.0,36999.0,36938.0,69018,0,1
2013-09-17,37398.0,37398.0,37000.0,36948.0,106319,0,1
2013-09-18,37170.0,37490.0,37021.0,36977.0,75544,0,1
2013-09-21,37999.0,38456.0,37650.0,38110.0,1549785,0,1
2013-09-22,39500.0,39634.0,38111.0,38717.0,1027065,0,1
2013-09-23,39229.0,39999.0,38700.0,39174.0,589471,0,1
2013-09-24,40000.0,40000.0,38700.0,39167.0,119564,0,1
2013-09-25,39100.0,39880.0,38650.0,39167.0,129417,0,1
2013-09-28,39170.0,40729.0,39170.0,39291.0,143441,0,1
2013-09-29,40790.0,40790.0,38501.0,39313.0,116695,0,1
2013-09-30,40488.0,40488.0,39510.0,39591.0,343567,0,1
2013-10-01,40400.0,41174.0,39800.0,40804.0,884336,0,1
2013-10-02,41990.0,42436.0,41452.0,42315.0,1249554,0,1
2013-10-05,43950.0,44007.0,43401.0,42932.0,413898,0,1
2013-10-06,44640.0,44649.0,43700.0,44381.0,1012990,0,1
2013-10-07,44400.0,44400.0,42606.0,43543.0,570177,0,1
2013-10-08,43275.0,43275.0,41912.0,43246.0,235616,0,1
2013-10-09,42999.0,43998.0,42600.0,43254.0,484817,0,1
2013-10-12,43998.0,44984.0,43300.0,43666.0,402106,0,1
2013-10-13,44999.0,45400.0,44000.0,44894.0,1010629,0,1
2013-10-14,44700.0,45501.0,44510.0,45053.0,538556,0,1
2013-10-15,46160.0,46854.0,45550.0,45454.0,318183,0,1
2013-10-19,47271.0,47272.0,46800.0,46303.0,588590,0,1
2013-10-20,47197.0,47197.0,44801.0,46488.0,531148,0,1
2013-10-21,47000.0,47099.0,46491.0,46676.0,1141473,0,1
2013-10-22,48250.0,48250.0,46600.0,46755.0,689192,0,1
2013-10-23,46900.0,47775.0,46754.0,47192.0,707300,0,1
2013-10-26,47490.0,47999.0,47000.0,47223.0,360272,0,1
2013-10-27,46900.0,46998.0,45335.0,46965.0,254440,0,1
2013-10-28,47000.0,47600.0,46259.0,46880.0,167967,0,1
2013-10-29,46200.0,46298.0,45761.0,46604.0,318422,0,1
2013-10-30,45501.0,46000.0,45501.0,46560.0,55315,0,1
2013-11-02,45832.0,45832.0,44698.0,45566.0,635111,0,1
2013-11-03,44600.0,44600.0,43900.0,45146.0,292554,0,1
2013-11-04,43800.0,44348.0,43600.0,44970.0,164188,0,1
2013-11-05,43750.0,45990.0,43400.0,44869.0,187701,0,1
2013-11-06,44879.0,45400.0,44206.0,44847.0,121184,0,1
2013-11-09,44000.0,45997.0,43426.0,44602.0,423675,0,1
2013-11-10,43700.0,43870.0,43300.0,44527.0,66024,0,1
2013-11-11,43058.0,44300.0,42858.0,44193.0,242200,0,1
2013-11-12,42850.0,43500.0,42426.0,44031.0,155117,0,1
2013-11-16,43000.0,43222.0,42850.0,43770.0,290967,0,1
2013-11-17,42888.0,43198.0,42822.0,43566.0,285228,0,1
2013-11-18,42905.0,43000.0,42626.0,43399.0,242110,0,1
2013-11-19,42800.0,44350.0,42659.0,43402.0,367281,0,1
2013-11-20,44970.0,45097.0,44300.0,44744.0,985401,0,1
2013-11-23,46497.0,46497.0,44301.0,45072.0,523039,0,1
2013-11-24,45401.0,45401.0,43270.0,44682.0,308329,0,1
2013-11-25,43475.0,43475.0,42895.0,44078.0,371348,0,1
2013-11-26,42315.0,42998.0,42315.0,42635.0,904150,0,1
2013-11-27,41200.0,42498.0,40930.0,41432.0,1446896,0,1
2013-11-30,40000.0,40860.0,39800.0,40470.0,811919,0,1
2013-12-01,40749.0,42088.0,40000.0,41545.0,1515116,0,1
2013-12-02,40900.0,40988.0,40000.0,41288.0,251727,0,1
2013-12-03,40500.0,40500.0,39860.0,40662.0,543669,0,1
2013-12-04,40789.0,40789.0,39400.0,40402.0,254593,0,1
2013-12-07,39999.0,39999.0,38786.0,39897.0,422238,0,1
2013-12-08,39099.0,41492.0,39000.0,41222.0,1178646,0,1
2013-12-09,42870.0,42870.0,42100.0,42714.0,1012151,0,1
2013-12-10,44370.0,44370.0,41806.0,42915.0,553240,0,1
2013-12-11,42111.0,42677.0,41202.0,42314.0,506220,0,1
2013-12-14,41990.0,41990.0,40701.0,41750.0,831346,0,1
2013-12-15,41797.0,42999.0,41412.0,42147.0,706652,0,1
2013-12-16,43470.0,43801.0,42501.0,43240.0,1742400,0,1
2013-12-17,0.0,0.0,0.0,43240.0,0,0,1
2013-12-18,0.0,0.0,0.0,43240.0,0,0,1
2013-12-21,0.0,0.0,0.0,43240.0,0,0,1
2013-12-22,0.0,0.0,0.0,43240.0,0,0,1
2013-12-24,0.0,0.0,0.0,11847.0,0,0,1
2013-12-25,0.0,0.0,0.0,11847.0,0,0,1
2013-12-28,0.0,0.0,0.0,11847.0,0,0,1
2013-12-29,0.0,0.0,0.0,11847.0,0,0,1
2013-12-30,12939.0,12939.0,12422.0,12571.0,2173970,0,1
2014-01-01,12180.0,12422.0,12069.0,12098.0,3272594,0,1
2014-01-04,12000.0,12498.0,11620.0,12038.0,1924560,0,1
2014-01-05,12380.0,12380.0,12000.0,12075.0,1361869,0,1
2014-01-06,12300.0,12300.0,11710.0,12048.0,1173862,0,1
2014-01-07,12100.0,12100.0,11800.0,12027.0,390778,0,1
2014-01-08,11760.0,11900.0,11706.0,11996.0,381335,0,1
2014-01-11,11950.0,11950.0,11741.0,11970.0,380036,0,1
2014-01-12,11800.0,11800.0,11492.0,11692.0,1876657,0,1
2014-01-13,11500.0,11850.0,11400.0,11675.0,443138,0,1
2014-01-14,11600.0,11780.0,11208.0,11600.0,912807,0,1
2014-01-15,11220.0,11470.0,11136.0,11320.0,1943598,0,1
2014-01-18,10913.0,11239.0,10868.0,11281.0,328614,0,1
2014-01-20,10830.0,10831.0,10830.0,10974.0,2179374,0,1
2014-01-21,10536.0,10536.0,10536.0,10593.0,2786184,0,1
2014-01-22,10250.0,10260.0,10170.0,10559.0,262337,0,1
2014-01-25,10137.0,10170.0,10137.0,10316.0,1839857,0,1
2014-01-26,9904.0,9997.0,9904.0,10169.0,1149053,0,1
2014-01-27,9763.0,9763.0,9763.0,9933.0,1857744,0,1
2014-01-28,9590.0,10200.0,9572.0,9919.0,735234,0,1
2014-01-29,10000.0,10000.0,9650.0,9907.0,851573,0,1
2014-02-01,9911.0,10000.0,9659.0,9906.0,1235984,0,1
2014-02-02,9977.0,9977.0,9510.0,9769.0,1371799,0,1
2014-02-03,9379.0,9379.0,9379.0,9727.0,341402,0,1
2014-02-04,9338.0,9400.0,9338.0,9460.0,2201807,0,1
2014-02-05,9300.0,9300.0,9082.0,9414.0,394193,0,1
2014-02-08,9038.0,9038.0,9038.0,9292.0,1040510,0,1
2014-02-09,8921.0,9038.0,8921.0,8994.0,12282316,0,1
2014-02-10,8998.0,8998.0,8635.0,8860.0,1415099,0,1
2014-02-12,8709.0,8709.0,8506.0,8716.0,1322651,0,1
2014-02-15,8598.0,9010.0,8372.0,8725.0,405665,0,1
2014-02-16,8980.0,9074.0,8781.0,8849.0,1368344,0,1
2014-02-17,9190.0,9202.0,8951.0,8955.0,1126674,0,1
2014-02-18,8989.0,9190.0,8781.0,8960.0,760902,0,1
2014-02-19,9100.0,9150.0,8981.0,8984.0,894106,0,1
2014-02-22,9230.0,9300.0,9011.0,9017.0,1097057,0,1
2014-02-23,9298.0,9298.0,8850.0,9013.0,436584,0,1
2014-02-24,8855.0,8865.0,8788.0,8993.0,320006,0,1
2014-02-25,8702.0,8760.0,8679.0,8950.0,476749,0,1
2014-02-26,8920.0,8920.0,8627.0,8932.0,222048,0,1
2014-03-01,8936.0,8936.0,8701.0,8919.0,377227,0,1
2014-03-02,8800.0,8800.0,8607.0,8887.0,392373,0,1
2014-03-03,8699.0,8838.0,8540.0,8744.0,9134278,0,1
2014-03-04,8630.0,8900.0,8600.0,8747.0,295908,0,1
2014-03-05,8928.0,9046.0,8761.0,8778.0,645507,0,1
2014-03-08,9000.0,9000.0,8700.0,8780.0,218806,0,1
2014-03-09,8780.0,8795.0,8700.0,8774.0,349808,0,1
2014-03-10,8700.0,8763.0,8700.0,8763.0,502066,0,1
2014-03-11,8709.0,8760.0,8650.0,8754.0,477048,0,1
2014-03-12,8700.0,9100.0,8700.0,8785.0,531844,0,1
2014-03-15,9090.0,9136.0,9000.0,8887.0,987164,0,1
2014-03-16,9200.0,9242.0,9101.0,9241.0,4154957,0,1
2014-03-17,9299.0,9590.0,9299.0,9488.0,3076081,0,1
2014-03-18,9600.0,9610.0,9298.0,9398.0,80502090,0,1
2014-03-19,9499.0,9499.0,9180.0,9393.0,192140,0,1
2014-03-25,9400.0,9400.0,9100.0,9386.0,183425,0,1
2014-03-26,9412.0,9412.0,9080.0,9377.0,105399,0,1
2014-03-29,9150.0,9195.0,9086.0,9360.0,208191,0,1
2014-03-30,9101.0,9198.0,9100.0,9353.0,101214,0,1
2014-03-31,9400.0,9400.0,9145.0,9342.0,204556,0,1
2014-04-05,9120.0,9170.0,9051.0,9329.0,168615,0,1
2014-04-06,9051.0,9155.0,8956.0,9299.0,281638,0,1
2014-04-07,8931.0,9049.0,8928.0,9272.0,247294,0,1
2014-04-08,8999.0,9047.0,8990.0,9234.0,455889,0,1
2014-04-09,8902.0,9025.0,8875.0,9207.0,303280,0,1
2014-04-12,9000.0,9000.0,8839.0,9182.0,228366,0,1
2014-04-13,8880.0,8880.0,8815.0,9131.0,447974,0,1
2014-04-14,8766.0,8800.0,8766.0,8985.0,1279141,0,1
2014-04-15,8630.0,8899.0,8630.0,8956.0,539322,0,1
2014-04-16,8850.0,8974.0,8801.0,8949.0,294223,0,1
2014-04-19,8815.0,8815.0,8610.0,8940.0,95535,0,1
2014-04-20,8651.0,9050.0,8651.0,8941.0,423899,0,1
2014-04-21,9185.0,9298.0,9000.0,9199.0,2467931,0,1
2014-04-22,9566.0,9566.0,9510.0,9566.0,3550561,0,1
2014-04-23,9568.0,9770.0,9251.0,9619.0,2576159,0,1
2014-04-26,9880.0,10003.0,9800.0,10000.0,4720610,0,1
2014-04-27,10298.0,10298.0,9703.0,9971.0,790400,0,1
2014-04-28,9800.0,9880.0,9581.0,9921.0,649472,0,1
2014-04-29,9849.0,9849.0,9550.0,9875.0,456817,0,1
2014-04-30,9550.0,9730.0,9480.0,9800.0,812194,0,1
2014-05-03,9649.0,9649.0,9440.0,9779.0,222356,0,1
2014-05-04,9660.0,9660.0,9420.0,9763.0,163611,0,1
2014-05-05,9510.0,9738.0,9400.0,9737.0,357291,0,1
2014-05-06,9421.0,9539.0,9400.0,9715.0,242614,0,1
2014-05-07,9500.0,9820.0,9401.0,9708.0,415753,0,1
2014-05-10,9620.0,9620.0,9400.0,9682.0,421432,0,1
2014-05-11,9580.0,9650.0,9451.0,9671.0,325781,0,1
2014-05-12,9500.0,9730.0,9470.0,9682.0,28492376,0,1
2014-05-14,9700.0,9700.0,9401.0,9615.0,1586025,0,1
2014-05-17,0.0,0.0,0.0,9615.0,0,0,1
2014-05-18,0.0,0.0,0.0,9615.0,0,0,1
2014-05-19,0.0,0.0,0.0,9615.0,0,0,1
2014-05-20,8230.0,8230.0,8002.0,8135.0,1334320,0,1
2014-05-21,8199.0,8200.0,8062.0,8139.0,1576581,0,1
2014-05-24,8063.0,8200.0,8060.0,8139.0,817653,0,1
2014-05-25,8290.0,8300.0,8089.0,8169.0,927819,0,1
2014-05-26,8200.0,8200.0,8080.0,8166.0,284905,0,1
2014-05-28,8100.0,8100.0,8040.0,8150.0,514527,0,1
2014-05-31,8051.0,8099.0,7881.0,8133.0,285135,0,1
2014-06-01,7910.0,7990.0,7808.0,8103.0,339525,0,1
2014-06-02,7900.0,8000.0,7880.0,8086.0,281676,0,1
2014-06-03,7882.0,8000.0,7882.0,8074.0,228992,0,1
2014-06-07,7881.0,7890.0,7761.0,8052.0,272645,0,1
2014-06-08,7775.0,7900.0,7752.0,8036.0,222883,0,1
2014-06-09,7820.0,7950.0,7800.0,8017.0,281821,0,1
2014-06-10,7850.0,7900.0,7778.0,8003.0,225305,0,1
2014-06-11,7800.0,7819.0,7750.0,7980.0,324670,0,1
2014-06-14,7800.0,7800.0,7661.0,7954.0,281061,0,1
2014-06-15,7636.0,7645.0,7636.0,7901.0,533731,0,1
2014-06-16,7600.0,7650.0,7585.0,7864.0,415288,0,1
2014-06-17,7580.0,7580.0,7550.0,7828.0,366693,0,1
2014-06-18,7521.0,7600.0,7515.0,7814.0,162202,0,1
2014-06-21,7649.0,7925.0,7550.0,7807.0,530680,0,1
2014-06-22,7700.0,7700.0,7602.0,7803.0,88839,0,1
2014-06-23,7600.0,7600.0,7491.0,7770.0,367879,0,1
2014-06-24,7500.0,7510.0,7460.0,7751.0,206591,0,1
2014-06-25,7460.0,7460.0,7441.0,7732.0,201466,0,1
2014-06-28,7441.0,7441.0,7423.0,7706.0,270000,0,1
2014-06-29,7498.0,7498.0,7398.0,7689.0,183043,0,1
2014-06-30,7382.0,7382.0,7382.0,7672.0,174872,0,1
2014-07-01,7366.0,7490.0,7366.0,7608.0,676487,0,1
2014-07-02,7325.0,7500.0,7325.0,7578.0,564730,0,1
2014-07-05,7482.0,7881.0,7400.0,7665.0,1144663,0,1
2014-07-06,7900.0,7940.0,7401.0,7659.0,427084,0,1
2014-07-07,7390.0,7839.0,7390.0,7665.0,390239,0,1
2014-07-08,7780.0,7820.0,7666.0,7671.0,290732,0,1
2014-07-09,7810.0,7810.0,7421.0,7668.0,227178,0,1
2014-07-12,7775.0,7775.0,7558.0,7665.0,233920,0,1
2014-07-13,7689.0,7740.0,7501.0,7735.0,6716657,0,1
2014-07-14,7600.0,7640.0,7510.0,7730.0,110251,0,1
2014-07-15,7571.0,7571.0,7456.0,7719.0,178538,0,1
2014-07-16,7500.0,7599.0,7430.0,7704.0,194376,0,1
2014-07-20,7597.0,7600.0,7441.0,7691.0,211839,0,1
2014-07-21,7569.0,7600.0,7440.0,7672.0,305480,0,1
2014-07-22,7410.0,7449.0,7366.0,7615.0,664644,0,1
2014-07-23,7470.0,7470.0,7311.0,7568.0,607825,0,1
2014-07-26,7300.0,7300.0,7266.0,7540.0,304686,0,1
2014-07-27,7300.0,7339.0,7241.0,7521.0,230761,0,1
2014-07-28,7240.0,7300.0,7221.0,7491.0,339548,0,1
2014-08-02,7241.0,7241.0,7192.0,7472.0,203103,0,1
2014-08-03,7190.0,7195.0,7174.0,7439.0,358554,0,1
2014-08-04,7155.0,7200.0,7142.0,7419.0,213585,0,1
2014-08-05,7124.0,7170.0,7123.0,7386.0,361794,0,1
2014-08-06,7150.0,7151.0,7091.0,7351.0,394259,0,1
2014-08-09,7297.0,7297.0,7058.0,7333.0,205975,0,1
2014-08-10,7082.0,7082.0,7040.0,7304.0,322143,0,1
2014-08-11,7040.0,7040.0,7014.0,7274.0,339532,0,1
2014-08-12,7013.0,7050.0,6991.0,7259.0,184792,0,1
2014-08-13,7049.0,7049.0,6969.0,7232.0,304543,0,1
2014-08-16,6969.0,6969.0,6943.0,7197.0,387181,0,1
2014-08-17,6910.0,7079.0,6910.0,7180.0,224960,0,1
2014-08-18,7070.0,7100.0,6936.0,7177.0,38258,0,1
2014-08-19,6930.0,6998.0,6902.0,7161.0,194936,0,1
2014-08-20,7079.0,7128.0,6920.0,7149.0,639079,0,1
2014-08-23,6910.0,7000.0,6876.0,7113.0,493919,0,1
2014-08-24,6898.0,6900.0,6831.0,7085.0,354664,0,1
2014-08-25,6900.0,6940.0,6802.0,7069.0,187219,0,1
2014-08-26,6787.0,6820.0,6787.0,7006.0,716404,0,1
2014-08-27,6800.0,7080.0,6748.0,6925.0,1679263,0,1
2014-08-30,6750.0,6760.0,6683.0,6918.0,93597,0,1
2014-08-31,6680.0,6750.0,6656.0,6896.0,297475,0,1
2014-09-01,6861.0,6861.0,6680.0,6892.0,72953,0,1
2014-09-02,6670.0,6750.0,6663.0,6884.0,125250,0,1
